time,db,mem,slot,peers
1601523680,0,17265078272,339194,74
1601523681,0,17265078272,339233,74
1601523682,0,17265078272,339233,74
1601523683,0,17265078272,339233,74
1601523684,0,17265078272,339233,74
1601523685,0,17265078272,339233,74
1601523686,0,17265078272,339233,74
1601523687,0,17265078272,339233,74
1601523688,0,17265078272,339233,74
1601523689,0,17265078272,339233,74
1601523690,0,17265078272,339233,74
1601523691,0,17265078272,339233,74
1601523692,0,17265078272,339233,74
1601523694,0,17265078272,339233,74
1601523695,0,17265078272,339296,74
1601523696,0,17265078272,339296,74
1601523697,0,17265078272,339296,74
1601523698,0,17265078272,339296,74
1601523699,0,17265078272,339296,74
1601523700,0,17265078272,339296,74
1601523701,0,17265078272,339296,74
1601523702,0,17265078272,339296,74
1601523703,0,17265078272,339296,74
1601523704,0,17265078272,339347,74
1601523705,0,17265078272,339347,74
1601523706,0,17265078272,339347,74
1601523707,0,17265078272,339347,74
1601523708,0,17265078272,339347,74
1601523709,0,17265082368,339347,74
1601523710,0,17265082368,339347,74
1601523711,0,17265082368,339347,74
1601523712,0,17265082368,339347,74
1601523713,0,17265082368,339347,74
1601523714,0,17265082368,339347,74
1601523715,0,17265082368,339347,74
1601523716,0,17272934400,339347,74
1601523717,0,17272934400,339396,74
1601523719,0,17272934400,339396,74
1601523720,0,17272934400,339396,74
1601523721,0,17272934400,339396,74
1601523722,0,17272934400,339396,74
1601523723,0,17272934400,339396,74
1601523724,0,17273200640,339396,74
1601523725,0,17273249792,339396,74
1601523726,0,17273249792,339396,74
1601523727,0,17273249792,339396,74
1601523728,0,17273249792,339396,74
1601523729,0,17273249792,339396,74
1601523730,0,17273249792,339396,74
1601523731,0,17273249792,339456,74
1601523732,0,17273249792,339456,74
1601523733,0,17273249792,339456,74
1601523734,0,17273249792,339456,74
1601523735,0,17273311232,339456,74
1601523736,0,17273315328,339456,74
1601523737,0,17273245696,339456,74
1601523738,0,17273245696,339456,74
1601523739,0,17273245696,339456,74
1601523740,0,17273245696,339456,74
1601523741,0,17273245696,339456,74
1601523743,0,17273245696,339456,74
1601523744,0,17273245696,339530,74
1601523745,0,17273245696,339530,74
1601523746,0,17273245696,339530,74
1601523747,0,17273245696,339530,74
1601523748,0,17273245696,339530,74
1601523749,0,17273245696,339530,74
1601523750,0,17273245696,339530,74
1601523751,0,17273319424,339530,74
1601523752,0,17273319424,339530,74
1601523753,0,17273319424,339575,74
1601523754,0,17273319424,339575,74
1601523755,0,17273319424,339575,74
1601523756,0,17273319424,339575,74
1601523757,0,17273319424,339575,74
1601523758,0,17273319424,339575,74
1601523759,0,17273319424,339575,74
1601523760,0,17273319424,339575,74
1601523761,0,17273319424,339575,74
1601523762,0,17273319424,339575,74
1601523763,0,17273319424,339575,74
1601523764,0,17273319424,339575,74
1601523765,0,17273319424,339575,74
1601523766,0,17273319424,339575,74
1601523767,0,17273319424,339575,74
1601523768,0,17273319424,339617,74
1601523770,0,17273319424,339617,74
1601523771,0,17273319424,339617,74
1601523772,0,17273319424,339617,74
1601523773,0,17273319424,339617,74
1601523774,0,17273319424,339617,74
1601523775,0,17273319424,339617,74
1601523776,0,17273319424,339617,74
1601523777,0,17273319424,339664,74
1601523778,0,17273319424,339664,74
1601523779,0,17273319424,339664,74
1601523780,0,17273319424,339664,74
1601523781,0,17273319424,339664,74
1601523782,0,17273319424,339664,74
1601523783,0,17273487360,339664,74
1601523784,0,17273487360,339664,74
1601523785,0,17273487360,339664,74
1601523786,0,17273487360,339664,74
1601523787,0,17273487360,339664,74
1601523788,0,17273487360,339664,74
1601523789,0,17273487360,339664,74
1601523790,0,17273577472,339664,74
1601523791,0,17273577472,339712,74
1601523792,0,17273577472,339712,74
1601523793,0,17273577472,339712,74
1601523795,0,17273577472,339712,74
1601523796,0,17273577472,339712,74
1601523797,0,17273577472,339712,74
1601523798,0,17273577472,339712,74
1601523799,0,17273577472,339712,74
1601523800,0,17273577472,339712,74
1601523801,0,17273577472,339769,74
1601523802,0,17273577472,339769,74
1601523803,0,17273577472,339769,74
1601523804,0,17273577472,339769,74
1601523805,0,17273577472,339769,74
1601523806,0,17273577472,339769,74
1601523807,0,17273577472,339769,74
1601523808,0,17273577472,339769,74
1601523809,0,17273577472,339769,74
1601523810,0,17273577472,339769,74
1601523811,0,17273577472,339769,74
1601523812,0,17273577472,339769,74
1601523813,0,17273577472,339769,74
1601523814,0,17273577472,339817,74
1601523815,0,17273577472,339817,74
1601523816,0,17273577472,339817,74
1601523817,0,17273577472,339817,74
1601523818,0,17273577472,339817,74
1601523819,0,17273577472,339817,74
1601523821,0,17273577472,339817,74
1601523822,0,17273577472,339817,74
1601523823,0,17273577472,339817,74
1601523824,0,17273577472,339817,74
1601523825,0,17273577472,339817,74
1601523826,0,17273577472,339817,74
1601523827,0,17273577472,339817,74
1601523828,0,17273577472,339817,74
1601523829,0,17273577472,339888,74
1601523830,0,17273577472,339888,74
1601523831,0,17273577472,339888,74
1601523832,0,17273577472,339888,74
1601523833,0,17273577472,339888,74
1601523834,0,17273577472,339888,74
1601523835,0,17273577472,339888,74
1601523836,0,17273577472,339888,74
1601523837,0,17273577472,339888,74
1601523838,0,17273577472,339888,74
1601523839,0,17273577472,339888,74
1601523840,0,17273577472,339888,74
1601523841,0,17273577472,339888,74
1601523842,0,17273577472,339888,74
1601523843,0,17273577472,339888,74
1601523844,0,17273577472,339888,74
1601523846,0,17273577472,339888,74
1601523847,0,17273577472,339888,74
1601523848,0,17273577472,339888,74
1601523849,0,17273577472,339992,74
1601523850,0,17273577472,339992,74
1601523851,0,17273577472,339992,74
1601523852,0,17273577472,339992,74
1601523853,0,17273577472,339992,74
1601523854,0,17273577472,339992,74
1601523855,0,17273577472,339992,74
1601523856,0,17273577472,339992,74
1601523857,0,17273577472,339992,74
1601523858,0,17273524224,339992,74
1601523859,0,17273524224,339992,74
1601523860,0,17273524224,339992,74
1601523861,0,17273524224,340043,74
1601523862,0,17273524224,340043,74
1601523863,0,17273524224,340043,74
1601523864,0,17273524224,340043,74
1601523865,0,17273524224,340043,74
1601523866,0,17273524224,340043,74
1601523867,0,17273524224,340043,74
1601523868,0,17273524224,340043,74
1601523870,0,17273524224,340043,74
1601523871,0,17273524224,340043,74
1601523872,0,17273524224,340043,74
1601523873,0,17273524224,340101,74
1601523874,0,17273524224,340101,74
1601523875,0,17273524224,340101,74
1601523876,0,17273524224,340101,74
1601523877,0,17273524224,340101,74
1601523878,0,17273524224,340101,74
1601523879,0,17273524224,340101,74
1601523880,0,17273524224,340101,74
1601523881,0,17273524224,340101,74
1601523882,0,17273524224,340101,74
1601523883,0,17273524224,340101,74
1601523884,0,17273524224,340173,74
1601523885,0,17273524224,340173,74
1601523886,0,17273524224,340173,74
1601523887,0,17273524224,340173,74
1601523888,0,17273524224,340173,74
1601523889,0,17273524224,340173,74
1601523890,0,17273524224,340173,74
1601523891,0,17273524224,340173,74
1601523893,0,17273524224,340173,74
1601523894,0,17273524224,340173,74
1601523895,0,17273524224,340173,74
1601523896,0,17273524224,340173,74
1601523897,0,17273524224,340173,74
1601523898,0,17273524224,340224,74
1601523899,0,17273524224,340224,74
1601523900,0,17273524224,340224,74
1601523901,0,17273524224,340224,74
1601523902,0,17273524224,340224,74
1601523903,0,17273524224,340224,74
1601523904,0,17273524224,340224,74
1601523905,0,17273524224,340224,74
1601523906,0,17273524224,340224,74
1601523907,0,17273524224,340224,74
1601523908,0,17273524224,340224,74
1601523909,0,17273524224,340224,74
1601523910,0,17273524224,340224,74
1601523911,0,17273524224,340224,74
1601523912,0,17273524224,340297,74
1601523913,0,17273524224,340297,74
1601523914,0,17273524224,340297,74
1601523915,0,17273524224,340297,74
1601523917,0,17273524224,340297,74
1601523918,0,17273524224,340297,74
1601523919,0,17273524224,340297,74
1601523920,0,17273524224,340297,74
1601523921,0,17273524224,340342,74
1601523922,0,17273524224,340342,74
1601523923,0,17273524224,340342,74
1601523924,0,17273524224,340342,74
1601523925,0,17273524224,340342,74
1601523926,0,17273524224,340342,74
1601523927,0,17273524224,340342,74
1601523928,0,17273524224,340342,74
1601523929,0,17273524224,340342,74
1601523930,0,17273524224,340342,74
1601523931,0,17273524224,340342,74
1601523932,0,17273524224,340342,74
1601523933,0,17273524224,340342,74
1601523934,0,17273524224,340384,74
1601523935,0,17273524224,340384,74
1601523936,0,17273524224,340384,74
1601523937,0,17273524224,340384,74
1601523938,0,17273524224,340384,74
1601523940,0,17273524224,340384,74
1601523941,0,17273524224,340384,74
1601523942,0,17273524224,340384,74
1601523943,0,17297121280,340384,74
1601523944,0,17273524224,340384,74
1601523945,0,17273524224,340428,74
1601523946,0,17273524224,340428,74
1601523947,0,17273524224,340428,74
1601523948,0,17273524224,340428,74
1601523949,0,17273524224,340428,74
1601523950,0,17273524224,340428,74
1601523951,0,17273524224,340428,74
1601523952,0,17273524224,340428,74
1601523953,0,17273524224,340428,74
1601523954,0,17273524224,340428,74
1601523955,0,17273524224,340428,74
1601523956,0,17273524224,340428,74
1601523957,0,17273524224,340428,74
1601523958,0,17273524224,340480,74
1601523959,0,17273524224,340480,74
1601523960,0,17273524224,340480,74
1601523961,0,17273524224,340480,74
1601523962,0,17273524224,340480,74
1601523963,0,17273524224,340480,74
1601523965,0,17273524224,340480,74
1601523966,0,17273524224,340480,74
1601523967,0,17273524224,340480,74
1601523968,0,17273524224,340480,74
1601523969,0,17273524224,340529,74
1601523970,0,17273524224,340529,74
1601523971,0,17273524224,340529,74
1601523972,0,17273524224,340529,74
1601523973,0,17273524224,340529,74
1601523974,0,17273524224,340529,74
1601523975,0,17273524224,340529,74
1601523976,0,17273524224,340529,74
1601523977,0,17273524224,340529,74
1601523978,0,17273524224,340529,74
1601523979,0,17273524224,340529,74
1601523980,0,17273524224,340529,74
1601523981,0,17273524224,340529,74
1601523982,0,17273524224,340529,74
1601523983,0,17273524224,340577,74
1601523984,0,17273524224,340577,74
1601523985,0,17273524224,340577,74
1601523987,0,17273524224,340577,74
1601523988,0,17273524224,340577,74
1601523989,0,17273524224,340577,74
1601523990,0,17273524224,340577,74
1601523991,0,17273524224,340577,74
1601523992,0,17273524224,340577,74
1601523993,0,17273524224,340623,74
1601523994,0,17273524224,340623,74
1601523995,0,17273524224,340623,74
1601523996,0,17273524224,340623,74
1601523997,0,17273524224,340623,74
1601523998,0,17273524224,340623,74
1601523999,0,17273524224,340623,74
1601524000,0,17273524224,340623,74
1601524001,0,17273524224,340623,74
1601524002,0,17273524224,340623,74
1601524003,0,17273524224,340623,74
1601524004,0,17273524224,340623,74
1601524005,0,17273524224,340623,74
1601524006,0,17273524224,340623,74
1601524007,0,17273524224,340623,74
1601524008,0,17273524224,340676,74
1601524009,0,17273524224,340676,74
1601524010,0,17273524224,340676,74
1601524011,0,17273524224,340676,74
1601524013,0,17273524224,340676,74
1601524014,0,17273524224,340676,74
1601524015,0,17273524224,340676,74
1601524016,0,17273524224,340704,74
1601524017,0,17273524224,340704,74
1601524018,0,17273524224,340704,74
1601524019,0,17273524224,340704,74
1601524020,0,17273524224,340704,74
1601524021,0,17273524224,340704,74
1601524022,0,17273524224,340704,74
1601524023,0,17273524224,340704,74
1601524024,0,17273524224,340704,74
1601524025,0,17273524224,340704,74
1601524026,0,17273524224,340704,74
1601524027,0,17273524224,340704,74
1601524028,0,17273524224,340704,74
1601524029,0,17273524224,340704,74
1601524030,0,17273524224,340704,74
1601524031,0,17273524224,340704,74
1601524032,0,17273524224,340704,74
1601524033,0,17273524224,340704,74
1601524034,0,17273524224,340704,74
1601524035,0,17273524224,340704,74
1601524036,0,17273524224,340704,74
1601524037,0,17273524224,340704,74
1601524039,0,17273524224,340704,74
1601524040,0,17273454592,340704,74
1601524041,0,17273454592,340704,74
1601524042,0,17273454592,340807,74
1601524043,0,17273454592,340807,74
1601524044,0,17273454592,340807,74
1601524045,0,17273454592,340807,74
1601524046,0,17273454592,340807,74
1601524047,0,17273454592,340807,74
1601524048,0,17273454592,340807,74
1601524049,0,17273454592,340807,74
1601524050,0,17273454592,340807,74
1601524051,0,17273454592,340807,74
1601524052,0,17273454592,340807,74
1601524053,0,17273454592,340807,74
1601524054,0,17273454592,340807,74
1601524055,0,17273454592,340807,74
1601524056,0,17273454592,340807,74
1601524057,0,17273454592,340807,74
1601524058,0,17273454592,340807,74
1601524059,0,17273454592,340807,74
1601524060,0,17273454592,340807,74
1601524061,0,17273454592,340807,74
1601524063,0,17273454592,340807,74
1601524064,0,17273454592,340807,74
1601524065,0,17273454592,340897,74
1601524066,0,17273454592,340897,74
1601524067,0,17273454592,340897,74
1601524068,0,17273454592,340897,74
1601524069,0,17273454592,340897,74
1601524070,0,17273454592,340897,74
1601524071,0,17273454592,340897,74
1601524072,0,17273454592,340897,74
1601524073,0,17273454592,340897,74
1601524074,0,17273454592,340897,74
1601524075,0,17273454592,340897,74
1601524076,0,17273454592,340897,74
1601524077,0,17273454592,340897,74
1601524078,0,17273454592,340897,74
1601524079,0,17273454592,340960,74
1601524080,0,17273454592,340960,74
1601524081,0,17273454592,340960,74
1601524082,0,17273454592,340960,74
1601524083,0,17273454592,340960,74
1601524084,0,17273454592,340960,74
1601524085,0,17273454592,340960,74
1601524086,0,17296969728,340960,74
1601524088,0,17273454592,340960,74
1601524089,0,17273454592,340999,74
1601524090,0,17273454592,340999,74
1601524091,0,17273454592,340999,74
1601524092,0,17273454592,340999,74
1601524093,0,17273454592,340999,74
1601524094,0,17276424192,340999,74
1601524095,0,17288249344,340999,74
1601524096,0,17288249344,340999,74
1601524097,0,17288249344,340999,74
1601524098,0,17288249344,340999,74
1601524099,0,17288249344,340999,74
1601524100,0,17288179712,340999,74
1601524101,0,17288179712,340999,74
1601524102,0,17288179712,340999,74
1601524103,0,17288179712,341056,74
1601524104,0,17288179712,341056,74
1601524105,0,17288179712,341056,74
1601524106,0,17288179712,341056,74
1601524107,0,17288179712,341056,74
1601524108,0,17288179712,341056,74
1601524109,0,17288179712,341056,74
1601524110,0,17288179712,341056,74
1601524111,0,17288179712,341056,74
1601524113,0,17288179712,341113,74
1601524114,0,17288179712,341113,74
1601524115,0,17288179712,341113,74
1601524116,0,17288179712,341113,74
1601524117,0,17288179712,341113,74
1601524118,0,17288179712,341113,74
1601524119,0,17288179712,341113,74
1601524120,0,17288179712,341113,74
1601524121,0,17288179712,341113,74
1601524122,0,17288179712,341113,74
1601524123,0,17288179712,341113,74
1601524124,0,17288183808,341113,74
1601524125,0,17288183808,341113,74
1601524126,0,17288183808,341161,74
1601524127,0,17288183808,341161,74
1601524128,0,17288183808,341161,74
1601524129,0,17288183808,341161,74
1601524130,0,17288183808,341161,74
1601524131,0,17288183808,341161,74
1601524132,0,17288187904,341161,74
1601524133,0,17288286208,341161,74
1601524134,0,17288286208,341161,74
1601524135,0,17288286208,341161,74
1601524136,0,17288286208,341161,74
1601524137,0,17288286208,341161,74
1601524139,0,17288409088,341161,74
1601524140,0,17288409088,341161,74
1601524141,0,17288409088,341161,74
1601524142,0,17288409088,341161,74
1601524143,0,17288409088,341161,74
1601524144,0,17288409088,341161,74
1601524145,0,17288409088,341161,74
1601524146,0,17288409088,341161,74
1601524147,0,17288409088,341161,74
1601524148,0,17288499200,341248,74
1601524149,0,17288499200,341248,74
1601524150,0,17288499200,341248,74
1601524151,0,17288499200,341248,74
1601524152,0,17288499200,341248,74
1601524153,0,17288499200,341248,74
1601524154,0,17288499200,341248,74
1601524155,0,17288499200,341248,74
1601524156,0,17288499200,341248,74
1601524157,0,17288499200,341248,74
1601524158,0,17288499200,341248,74
1601524159,0,17288499200,341248,74
1601524160,0,17288499200,341248,74
1601524162,0,17288499200,341248,74
1601524163,0,17288499200,341312,74
1601524164,0,17288499200,341312,74
1601524165,0,17288499200,341312,74
1601524166,0,17288499200,341312,74
1601524167,0,17288499200,341312,74
1601524168,0,17288499200,341312,74
1601524169,0,17288499200,341312,74
1601524170,0,17288499200,341312,74
1601524171,0,17288499200,341312,74
1601524172,0,17288499200,341368,74
1601524173,0,17288499200,341368,74
1601524174,0,17288499200,341368,74
1601524175,0,17288499200,341368,74
1601524176,0,17288499200,341368,74
1601524177,0,17288499200,341368,74
1601524178,0,17288499200,341368,74
1601524179,0,17288499200,341368,74
1601524180,0,17288499200,341368,74
1601524181,0,17288499200,341368,74
1601524182,0,17288499200,341368,74
1601524183,0,17288499200,341368,74
1601524184,0,17288499200,341368,74
1601524185,0,17288499200,341408,74
1601524187,0,17288499200,341408,74
1601524188,0,17288499200,341408,74
1601524189,0,17288499200,341408,74
1601524190,0,17288499200,341408,74
1601524191,0,17288499200,341408,74
1601524192,0,17288499200,341408,74
1601524193,0,17288499200,341408,74
1601524194,0,17288499200,341408,74
1601524195,0,17288499200,341408,74
1601524196,0,17288499200,341457,74
1601524197,0,17288499200,341457,74
1601524198,0,17288499200,341457,74
1601524199,0,17288499200,341457,74
1601524200,0,17288499200,341457,74
1601524201,0,17288499200,341457,74
1601524202,0,17288499200,341457,74
1601524203,0,17288499200,341457,74
1601524204,0,17288499200,341457,74
1601524205,0,17288499200,341457,74
1601524206,0,17288499200,341457,74
1601524207,0,17288499200,341457,74
1601524208,0,17288499200,341457,74
1601524209,0,17288499200,341457,74
1601524210,0,17288499200,341504,74
1601524211,0,17288499200,341504,74
1601524212,0,17288499200,341504,74
1601524214,0,17288499200,341504,74
1601524215,0,17288499200,341504,74
1601524216,0,17288499200,341504,74
1601524217,0,17288499200,341504,74
1601524218,0,17288499200,341504,74
1601524219,0,17288499200,341504,74
1601524220,0,17288499200,341504,74
1601524221,0,17288499200,341557,74
1601524222,0,17288499200,341557,74
1601524223,0,17288499200,341557,74
1601524224,0,17288499200,341557,74
1601524225,0,17288499200,341557,74
1601524226,0,17288499200,341557,74
1601524227,0,17288499200,341557,74
1601524228,0,17288499200,341557,74
1601524229,0,17288499200,341557,74
1601524230,0,17288499200,341557,74
1601524231,0,17288499200,341557,74
1601524232,0,17288499200,341557,74
1601524233,0,17288499200,341557,74
1601524234,0,17288499200,341600,74
1601524235,0,17288499200,341600,74
1601524236,0,17288499200,341600,74
1601524237,0,17288499200,341600,74
1601524239,0,17288499200,341600,74
1601524240,0,17288499200,341600,74
1601524241,0,17288499200,341600,74
1601524242,0,17288499200,341600,74
1601524243,0,17288499200,341600,74
1601524244,0,17288499200,341600,74
1601524245,0,17288499200,341661,74
1601524246,0,17288499200,341661,74
1601524247,0,17288499200,341661,74
1601524248,0,17288499200,341661,74
1601524249,0,17312014336,341661,74
1601524250,0,17288499200,341661,74
1601524251,0,17288499200,341661,74
1601524252,0,17288499200,341661,74
1601524253,0,17288499200,341661,74
1601524254,0,17288499200,341661,74
1601524255,0,17288499200,341661,74
1601524256,0,17288499200,341661,74
1601524257,0,17288499200,341696,74
1601524258,0,17288499200,341696,74
1601524259,0,17288499200,341696,74
1601524260,0,17288499200,341696,74
1601524261,0,17288499200,341696,74
1601524262,0,17288499200,341696,74
1601524264,0,17288499200,341696,74
1601524265,0,17288499200,341696,74
1601524266,0,17288499200,341696,74
1601524267,0,17288499200,341696,74
1601524268,0,17288499200,341696,74
1601524269,0,17288499200,341696,74
1601524270,0,17288499200,341696,74
1601524271,0,17288499200,341696,74
1601524272,0,17288499200,341696,74
1601524273,0,17288499200,341696,74
1601524274,0,17288499200,341696,74
1601524275,0,17288499200,341696,74
1601524276,0,17288499200,341696,74
1601524277,0,17288499200,341696,74
1601524278,0,17288499200,341696,74
1601524279,0,17288499200,341696,74
1601524280,0,17288503296,341792,74
1601524281,0,17288503296,341792,74
1601524282,0,17288503296,341792,74
1601524283,0,17288503296,341792,74
1601524284,0,17288503296,341792,74
1601524285,0,17288503296,341792,74
1601524287,0,17288503296,341792,74
1601524288,0,17288503296,341792,74
1601524289,0,17288507392,341792,74
1601524290,0,17288507392,341792,74
1601524291,0,17288507392,341792,74
1601524292,0,17288507392,341792,74
1601524293,0,17288507392,341792,74
1601524294,0,17288507392,341792,74
1601524295,0,17288507392,341792,74
1601524296,0,17300049920,341792,74
1601524297,0,17300049920,341792,74
1601524298,0,17300049920,341792,74
1601524299,0,17300049920,341792,74
1601524300,0,17300049920,341792,74
1601524301,0,17300049920,341792,74
1601524302,0,17300049920,341792,74
1601524303,0,17300049920,341792,74
1601524304,0,17300049920,341898,74
1601524305,0,17300049920,341898,74
1601524306,0,17300049920,341898,74
1601524307,0,17300049920,341898,74
1601524309,0,17300049920,341898,74
1601524310,0,17300058112,341898,74
1601524311,0,17300058112,341898,74
1601524312,0,17300058112,341898,74
1601524313,0,17300058112,341898,74
1601524314,0,17300058112,341898,74
1601524315,0,17300058112,341898,74
1601524316,0,17300058112,341898,74
1601524317,0,17300058112,341898,74
1601524318,0,17300058112,341952,74
1601524319,0,17300058112,341952,74
1601524320,0,17300058112,341952,74
1601524321,0,17300058112,341952,74
1601524322,0,17300058112,341952,74
1601524323,0,17300058112,341952,74
1601524324,0,17300058112,341952,74
1601524325,0,17300058112,341952,74
1601524326,0,17300058112,341952,74
1601524327,0,17300058112,341952,74
1601524328,0,17300058112,342009,74
1601524329,0,17300058112,342009,74
1601524330,0,17300058112,342009,74
1601524331,0,17300058112,342009,74
1601524332,0,17300058112,342009,74
1601524333,0,17300058112,342009,74
1601524335,0,17300058112,342009,74
1601524336,0,17300058112,342009,74
1601524337,0,17300058112,342009,74
1601524338,0,17300058112,342009,74
1601524339,0,17300058112,342009,74
1601524340,0,17300058112,342009,74
1601524341,0,17300058112,342049,74
1601524342,0,17300058112,342049,74
1601524343,0,17300058112,342049,74
1601524344,0,17300058112,342049,74
1601524345,0,17300058112,342049,74
1601524346,0,17300058112,342049,74
1601524347,0,17300058112,342049,74
1601524348,0,17323573248,342049,74
1601524349,0,17300058112,342049,74
1601524350,0,17300058112,342049,74
1601524351,0,17300058112,342049,74
1601524352,0,17300058112,342049,74
1601524353,0,17300058112,342049,74
1601524354,0,17300058112,342049,74
1601524355,0,17300058112,342049,74
1601524356,0,17300058112,342112,74
1601524357,0,17300058112,342112,74
1601524358,0,17300058112,342112,74
1601524359,0,17300058112,342112,74
1601524361,0,17300058112,342112,74
1601524362,0,17300127744,342112,74
1601524363,0,17300197376,342112,74
1601524364,0,17300197376,342112,74
1601524365,0,17300197376,342144,74
1601524366,0,17300197376,342144,74
1601524367,0,17300197376,342144,74
1601524368,0,17300197376,342144,74
1601524369,0,17300197376,342144,74
1601524370,0,17300197376,342144,74
1601524371,0,17300197376,342144,74
1601524372,0,17300197376,342144,74
1601524373,0,17300197376,342144,74
1601524374,0,17300197376,342144,74
1601524375,0,17300197376,342144,74
1601524376,0,17300197376,342144,74
1601524377,0,17300197376,342144,74
1601524378,0,17300197376,342144,74
1601524379,0,17300197376,342144,74
1601524380,0,17300197376,342144,74
1601524381,0,17300197376,342144,74
1601524382,0,17300197376,342144,74
1601524383,0,17300197376,342144,74
1601524384,0,17300197376,342144,74
1601524385,0,17300197376,342144,74
1601524386,0,17300197376,342144,74
1601524388,0,17300197376,342144,74
1601524389,0,17300197376,342243,74
1601524390,0,17300197376,342243,74
1601524391,0,17300197376,342243,74
1601524392,0,17300197376,342243,74
1601524393,0,17300197376,342243,74
1601524394,0,17300197376,342243,74
1601524395,0,17300197376,342243,74
1601524396,0,17300197376,342243,74
1601524397,0,17300197376,342243,74
1601524398,0,17300197376,342243,74
1601524399,0,17300197376,342243,74
1601524400,0,17300197376,342243,74
1601524401,0,17300197376,342243,74
1601524402,0,17300197376,342243,74
1601524403,0,17300197376,342243,74
1601524404,0,17300197376,342316,74
1601524405,0,17300197376,342316,74
1601524406,0,17300197376,342316,74
1601524407,0,17300197376,342316,74
1601524408,0,17300197376,342316,74
1601524409,0,17300197376,342316,74
1601524410,0,17300197376,342316,74
1601524412,0,17300197376,342316,74
1601524413,0,17300197376,342353,74
1601524414,0,17300197376,342353,74
1601524415,0,17300197376,342353,74
1601524416,0,17300197376,342353,74
1601524417,0,17300197376,342353,74
1601524418,0,17300197376,342353,74
1601524419,0,17300197376,342353,74
1601524420,0,17300197376,342353,74
1601524421,0,17300197376,342353,74
1601524422,0,17300197376,342353,74
1601524423,0,17300197376,342353,74
1601524424,0,17300197376,342353,74
1601524425,0,17300197376,342353,74
1601524426,0,17300197376,342400,74
1601524427,0,17300197376,342400,74
1601524428,0,17300197376,342400,74
1601524429,0,17300197376,342400,74
1601524430,0,17300197376,342400,74
1601524431,0,17300197376,342400,74
1601524432,0,17300197376,342400,74
1601524433,0,17300197376,342400,74
1601524434,0,17300197376,342400,74
1601524435,0,17300197376,342400,74
1601524437,0,17300197376,342400,74
1601524438,0,17300197376,342400,74
1601524439,0,17300197376,342400,74
1601524440,0,17300267008,342400,74
1601524441,0,17300267008,342400,74
1601524442,0,17300267008,342400,74
1601524443,0,17300267008,342400,74
1601524444,0,17300267008,342400,74
1601524445,0,17300267008,342400,74
1601524446,0,17300267008,342400,74
1601524447,0,17324052480,342400,74
1601524448,0,17300267008,342506,74
1601524449,0,17300267008,342506,74
1601524450,0,17300267008,342506,74
1601524451,0,17300267008,342506,74
1601524452,0,17300267008,342506,74
1601524453,0,17300267008,342506,74
1601524454,0,17323782144,342506,74
1601524455,0,17300267008,342506,74
1601524456,0,17300267008,342506,74
1601524457,0,17300267008,342506,74
1601524458,0,17300267008,342506,74
1601524460,0,17300267008,342506,74
1601524461,0,17300267008,342506,74
1601524462,0,17300267008,342506,74
1601524463,0,17300267008,342562,74
1601524464,0,17300267008,342562,74
1601524465,0,17300267008,342562,74
1601524466,0,17300267008,342562,74
1601524467,0,17300267008,342562,74
1601524468,0,17300267008,342562,74
1601524469,0,17300267008,342562,74
1601524470,0,17300267008,342562,74
1601524471,0,17324052480,342562,74
1601524472,0,17300267008,342562,74
1601524473,0,17300336640,342609,74
1601524474,0,17300348928,342609,74
1601524475,0,17300348928,342609,74
1601524476,0,17300348928,342609,74
1601524477,0,17300348928,342609,74
1601524478,0,17300348928,342609,74
1601524479,0,17300348928,342609,74
1601524480,0,17300348928,342609,74
1601524481,0,17300348928,342609,74
1601524483,0,17300348928,342609,74
1601524484,0,17300348928,342609,74
1601524485,0,17300348928,342609,74
1601524486,0,17300348928,342609,74
1601524487,0,17300348928,342609,74
1601524488,0,17300348928,342657,74
1601524489,0,17300348928,342657,74
1601524490,0,17300348928,342657,74
1601524491,0,17300348928,342657,74
1601524492,0,17300348928,342657,74
1601524493,0,17300348928,342657,74
1601524494,0,17300348928,342657,74
1601524495,0,17300348928,342657,74
1601524496,0,17300348928,342657,74
1601524497,0,17300348928,342700,74
1601524498,0,17300348928,342700,74
1601524499,0,17300348928,342700,74
1601524500,0,17300348928,342700,74
1601524501,0,17300348928,342700,74
1601524502,0,17300279296,342700,74
1601524503,0,17300279296,342700,74
1601524504,0,17302167552,342700,74
1601524505,0,17314050048,342700,74
1601524506,0,17314050048,342700,74
1601524508,0,17314050048,342700,74
1601524509,0,17314050048,342747,74
1601524510,0,17314050048,342747,74
1601524511,0,17314050048,342747,74
1601524512,0,17325400064,342747,74
1601524513,0,17325400064,342747,74
1601524514,0,17337217024,342747,74
1601524515,0,17337217024,342747,74
1601524516,0,17337217024,342747,74
1601524517,0,17337217024,342747,74
1601524518,0,17337217024,342747,74
1601524519,0,17337217024,342747,74
1601524520,0,17337217024,342747,74
1601524521,0,17337217024,342784,74
1601524522,0,17337217024,342784,74
1601524523,0,17337217024,342784,74
1601524524,0,17337217024,342784,74
1601524525,0,17337217024,342784,74
1601524526,0,17337217024,342784,74
1601524527,0,17337217024,342784,74
1601524528,0,17337217024,342784,74
1601524529,0,17337217024,342784,74
1601524530,0,17337217024,342784,74
1601524532,0,17337217024,342784,74
1601524533,0,17337217024,342784,74
1601524534,0,17337217024,342784,74
1601524535,0,17337217024,342784,74
1601524536,0,17337217024,342784,74
